id,subtype,text
6914835f44eb41c7af6ca388b1e11871,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
b1fac07120fa49a2889b3871f0de6c44,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
9d4bbd847551461a89a47203d15b50a4,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
fe12411bf182468c94fa0ff044c61a5f,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
6e6a51da233846b68a286639b4bcfcab,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
665a242661044f1cb756d2fa31d0bd33,Papillary adenocarcinoma,"Most remain in the superficial epithelium, forming medium-sized papillary or small irregular ducts and proliferating, and some tumor tissue invades the muscularis mucosae. Papillary adenocarcinoma"
1106cde73f4e4b62b8c668f192563f2e,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
74b85c5871814417804d3f9a2ad0dced,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue infiltrating by forming medium-sized irregular gland ducts is observed. Large tumor cells exhibit large nucleus and hyperchromatism. Well differentiated tubular adenocarcinoma"
3a8518ce6ddf43c5af5afda555d5d6a5,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
7b247506419749709084e0c89beb5229,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
da1f93519d734704a42872d86598f1f0,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
f36688586d2c4b5aa72193bf7e3cceb3,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a small alveolar shape, and some tumor tissues infiltrate with a cord-like structure. Poorly differentiated adenocarcinoma, solid-type "
82899843d7364e1883205906b943a18e,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
b1c4ca822e3d41619df1177767df8ee5,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
065fc2a7b72643918b31c35cdfd631a9,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
b7f36de5028e4a68a87444cdf1dd4461,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
adbb04d1d43e4dfaacd789d1889df364,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue infiltrating by forming medium-sized irregular gland ducts is observed. Large tumor cells exhibit large nucleus and hyperchromatism. Well differentiated tubular adenocarcinoma"
0370d465854043cba4062f6c694c45b4,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
bc9f79ec279241eabe7c4478b188e164,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large, irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
2a2c4c4d4c414e40b3328f06083fa6ff,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
4fd0a59e4ff44e83b54577499ab81d9d,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue infiltrated by partial fusion of medium-sized to small, irregular glandular ducts is observed. moderately differentiated tubular adenocarcinoma"
3ca9801befdf48ba844d0125dbe36ce3,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, medium-sized to small irregular glandular ducts are formed, and in some cases, the glandular ducts are fused or small cord-like infiltrating tumor tissue is observed. moderately differentiated tubular adenocarcinoma"
107368ed98474e3997b1949b42611067,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
3419db86633b4a2fb6e2983051d60868,"Poorly differentiated adenocarcinoma, non-solid type","In the coagulative necrotic tissue, tumor tissue in which large atypical cells are individually isolated and infiltrated is observed. Some of the tumor cells exhibit signet ring cell carcinoma cell morphology. Poorly differentiated adenocarcinoma, non-solid type"
9608db80fbdb4c709829a3de4de72dd5,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
38e2cf61ac604d03a13407028ed976af,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue infiltrated by partial fusion of medium-sized to small, irregular glandular ducts is observed. moderately differentiated tubular adenocarcinoma"
ea789fce2fce4ca6936307aaba07f304,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
7d9ab7dc188b478c849561828a198919,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
0d5bdead0f3d4cd783299efe51de263f,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
a6da6d31ef184fceae0e5e11eaa3aa22,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
b20f0bde42cb435792832252054edfaa,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
f3c7df9576e94926a7d24a76160c03ae,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
eb9050aaae5e44a680034a9beb0e489c,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
a2a5143fc5fc42f997e0f096074c84ce,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
eb3b7a592b9846aea321f0b7e7d336ba,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
997b2206880241d2a3eb580e4b2ee2f5,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
4b5a1eea5c954477b94f43a1d163650d,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
e0f1859dddaa4381abf57cd3331917df,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
0539157664a648929de90ed21d49ac73,Papillary adenocarcinoma,"Tumor cells are large, highly columnar, large club-shaped nuclei, and are associated with chromatin aggregation. Papillary adenocarcinoma."
46e7d0b61907433c8a8083d98eb32322,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
97ccad2315464c01835b63e61889f031,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of medium-sized irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma-moderately differentiated tubular adenocarcinoma)"
3e9cd59edd6b417dafbe70f667d41b01,Signet ring cell carcinoma,Tumor tissue consisting of signet ring cell type atypical epithelial cells invading the lymphatic vessels of the lamina propria is observed. Signet ring cell carcinoma.
d58a8f21e49f43ddb0d61a4a28ca1657,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
b1a5a304715e454783a9646288b314cd,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
b35c55ffaee54978b40d40cb34228b5e,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
5a044662cec844978e2d8554a544b6b7,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
cc071e86c6b44261a9d883f6f59f395c,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
f6d349d8a8e34a1ab364092c48b26fb8,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
92d58f23ad4b4f03b5b56596a744dd38,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of medium-sized and irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma-moderately differentiated tubular adenocarcinoma)"
6529c4ab076248b78d978d014c1a8b13,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
1dcf6801099d40b886251ed9eb46bb45,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
60e354bce3004cbca08fa2f81b90c887,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
5dbc9864d0e84db4883797402d9e19d0,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
fc2fad27b6f84821a23a18c080b30e34,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
9d18e783479e47c89191e9de6081948e,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
5f8de6294d6c4cef8fb77ca6305f72f6,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
4b8fd99bb063404bb020eedf0f4e4b85,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
4a44a4622bfb4d6d86456a33d2294913,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
004cabe20bdb47fcae3022dab96f7f51,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
8078c335da08422587b203a958b4397d,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
b7d49b629c054c1193de4923c3e9c388,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue infiltrating by forming medium-sized irregular gland ducts is observed. Large tumor cells exhibit large nucleus and hyperchromatism. Well differentiated tubular adenocarcinoma"
ec05deb16a79412baf9ac9bee501e1b9,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of medium-sized and irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma-moderately differentiated tubular adenocarcinoma)"
d9ebd845a4e94d7ab6d808b488cb3c4b,Papillary adenocarcinoma,Tumor tissue consisting of large papillary structures is found in the superficial epithelium. Papillary adenocarcinoma.
394e63bf87dd4738bcea0b6d401e5e09,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
b2989dbbe6174e3c9ba999b1f0713ed0,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
31182a7cc6e54d6f9aa0fbc749d89f25,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
e104f4ab1b374968a10bbb26ebba6b39,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
e4983bf6f51a4a6cae9007a41ba3f4a6,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
e18c57606bff469ab39c9a44de4f7a6e,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
fa505004781c49ee8e943bd7851fad77,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
43f9321e8cd0442b80efa67f3809fc72,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
79b3c366ea0a4cc7b0a51b397266ab29,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
a06d116a369f478fa35705bec8534513,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
820b9d8ada9d4d15a89a6f04ede04e9c,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
642147765a8c4b0dafae19c2a4a83898,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large, irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
1b56e0b5cb8646698c1af9a10d48f96f,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
9805b950ec8a4af5aca45fc2f7766794,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
5fdf08e23bae4c15b41ca5074090c654,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
d9eb5226773541d5923f0306831a6419,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
4790bd8c45bf466382b9ce38845341ee,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
c1634392e47749deb588a434cabca533,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
c77538e06042413097169b78117555f1,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
1997521f8b8e4898a12d977158ba518f,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
2c385f377378473987bd6ef244fe8b9d,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
ebae28024bb1400fabee9c93290a6ff2,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
1ed93912d5424d27915bd495e5392681,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
e9b41535519f4f60848171ba0a4fcabe,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
8fe9340a60db41808c6cd77d86e04498,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue infiltrating by forming medium-sized irregular gland ducts is observed. Large tumor cells exhibit large nucleus and hyperchromatism. Well differentiated tubular adenocarcinoma"
ec2e3113ee374ebc85e218903340a9db,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
5dc29201ade74aab9d1d719541a5ebd7,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
8f77d27e87fc44b4949eff929d057e3b,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
c4fd4f94f8eb480f900c161b5ec46d02,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
c02208d9966845b3a1442bbde9160f6e,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
5224cc0192234af9b1c36fed116a8988,Signet ring cell carcinoma,"In the lamina propria, a tumor tissue consisting of signet ring cell type atypical epithelial cells infiltrating is observed. Signet ring cell carcinoma Signet ring cell carcinoma."
a390e8efd952412396df1ec936d62c9b,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
f85af7984bcf468ab031474c1cbe7212,Well to moderately differentiated tubular adenocarcinoma,"On the superficial epithelium, tumor tissue consisting of large, irregular glandular ducts partially fused and infiltrated is observed. Well to moderately differentiated tubular adenocarcinoma (well differentiated tubular adenocarcinoma, moderately differentiated tubular adenocarcinoma)"
a8a9e66ba4d74872898fc32cb259a240,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
ca1383d052df42e99cc84427c7d48683,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. Moderately differentiated adenocarcinoma (moderately differentiated tubular adenocarcinoma)."
1d770c029a6243d2b5120430cebc2ee9,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
9d8c8fa283974ee3bca6ac770ef54d6b,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
a9213001d6b34ba2aa5e140d2586251d,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
4ff0c8b9cdd74e87a674bbdb6cc3c52b,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
8d05c37afd69414d8764703e0059fc94,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
3e5a36b6635b4714bc257afc9f1c8d55,"Poorly differentiated adenocarcinoma, solid type","Tumor cells are medium to large, cuboidal, and have little tendency to differentiate. Poorly differentiated adenocarcinoma, solid-type  or moderately differentiated tubular adenocarcinoma"
3b2604a8acf042d3a1611e61df57f767,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type (poorly differentiated adenocarcinoma, solid type)"
17c604a74e304d72aab43a2118e6025f,"Poorly differentiated adenocarcinoma, solid type","The superficial epithelium shows a large sheet-like shape, and some tumor tissue infiltrates with small irregular ducts. Poorly differentiated adenocarcinoma, solid-type "
62d6eb74a68244758a9891052b4c89ad,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
ec03006332eb404d8eddafd797c2da01,Papillary adenocarcinoma,"On the superficial epithelium, tumor tissue that infiltrates by forming medium-sized papillary or small irregular ducts is observed. Papillary adenocarcinoma"
36e435694d794bf6841538a0b13919f9,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
8f163ca21fd64185b64d2d2c1b367623,Moderately to poorly differentiated adenocarcinoma,"Medium to small, irregular glandular ducts are formed in the superficial epithelium, and in some cases, the glandular ducts are fused to show solid alveolar lesions and infiltrating tumor tissue is observed. Moderately to poorly differentiated adenocarcinoma."
714e547dbdef44e98b929c59e41840a2,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
a714fa51e9e044638954c34f97fb5ee5,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
66dbc9a8cb634e93af6ee6e289b76d3f,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
4949015b97794cf7b28de23b62b7dfa9,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
0a11cea22a1040ae8fa43a913af092c5,"Poorly differentiated adenocarcinoma, non-solid type","Tumor tissue consisting of cord-like or small, irregular glandular ducts fused and infiltrated is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type"
e965a85e3c964865b83f76d40ed224e7,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
53d65a16ef884d859d02bd701fc7fc97,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
acb6f52dd1b046528420d92983bdddee,Papillary adenocarcinoma,Tumor tissue consisting of large papillary structures is found in the superficial epithelium. Papillary adenocarcinoma.
a4a025440ecc4beeb379a24333105638,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
5e2684e716e64b54ab7520c391a2eb72,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
aae33eced8de4feb8603dc01b66c8208,Well differentiated tubular adenocarcinoma,"From the superficial epithelium to the muscularis mucosae, tumor tissue consisting of medium-sized and irregular glandular ducts infiltrating is observed. Well differentiated tubular adenocarcinoma"
9d7c6bfe01524639b20a3193c6ea5269,Moderately differentiated tubular adenocarcinoma,"In the superficial epithelium, tumor tissue that invades by forming medium-sized to small, irregular ducts is observed. moderately differentiated tubular adenocarcinoma."
77fae6ec3b0d435d849f5f7ef7609f63,Moderately to poorly differentiated adenocarcinoma,"Tumor tissue consisting of medium-sized, cord-like or irregular glandular infiltration is observed in the superficial epithelium. Poorly differentiated adenocarcinoma, non-solid type or moderately differentiated tubular adenocarcinoma"
